lat,lng,vlat,vlng,mag,atan2
28,-152,-57.253,34.63,66.91145574,-1.026811592
28,-148,-56.124,34.234,65.74093194,-1.02307761
28,-144,-55.011,33.671,64.49764617,-1.021543547
28,-140,-53.919,32.944,63.18675254,-1.022334701
28,-136,-52.853,32.057,61.81497277,-1.025588218
28,-132,-51.819,31.013,60.3905202,-1.031490039
28,-128,-50.822,29.818,58.92358448,-1.040202918
28,-124,-49.866,28.478,57.42485908,-1.051905086
28,-120,-48.957,27,55.90874573,-1.066798854
28,-116,-48.098,25.389,54.38767255,-1.085110094
28,-112,-32.081,11.411,34.04998505,-1.229058467
28,-108,-10.961,-7.456,13.25652507,-2.16813018
28,-104,-10.819,-6.974,12.87196321,-2.143370783
28,-100,-10.999,-5.486,12.29122439,-2.033461546
28,-96,-11.153,-3.912,11.8191858,-1.908145948
28,-92,-11.255,-2.32,11.49162412,-1.774079693
28,-88,-11.305,-0.716,11.32765117,-1.634046653
28,-84,-11.302,0.891,11.33706686,-1.492123439
28,-80,-11.247,2.494,11.5202016,-1.352579311
28,-76,-11.139,4.085,11.86442354,-1.219296139
28,-72,-10.979,5.655,12.34979619,-1.095162184
28,-68,-10.768,7.199,12.95281533,-0.98148757
28,-64,-10.508,8.707,13.64660811,-0.878853986
28,-60,-10.198,10.173,14.40448309,-0.786625398
28,-56,-9.841,11.589,15.20362463,-0.704010448
28,-52,-9.439,12.949,16.02408568,-0.629883686
28,-48,-8.993,14.245,16.84618871,-0.563123431
28,-44,12.891,11.369,17.18813666,0.848053063
28,-40,13.281,12.41,18.17671755,0.819288106
28,-36,13.704,13.39,19.15963768,0.796986926
28,-32,14.158,14.305,20.12664873,0.78023361
28,-28,14.641,15.15,21.06849261,0.768314129
28,-24,15.151,15.922,21.97869161,0.760590715
28,-20,15.684,16.616,22.84905495,0.756551678
28,-16,16.239,17.229,23.67580119,0.755826292
28,-12,16.812,17.758,24.45383217,0.758040224
28,-8,17.402,18.2,25.18073875,0.762987445
28,-4,18.004,18.554,25.85333503,0.770354712
28,-360,18.617,18.817,26.47021303,0.780055478
28,-356,19.237,18.989,27.03043266,0.791885803
28,-352,19.861,19.068,27.5326705,0.805765764
28,-348,20.486,19.055,27.97801317,0.821572659
28,-344,21.109,18.948,28.36576431,0.839294042
28,-340,21.727,18.749,28.69821475,0.858840299
28,-336,22.337,18.459,28.97716774,0.880171726
28,-332,22.936,18.079,29.20462869,0.903269317
28,-328,23.521,17.611,29.38340964,0.928105199
28,-324,26.932,26.39,37.70629555,0.795562473
28,-320,27.818,27.605,39.19026855,0.789241314
28,-316,28.741,28.686,40.60703975,0.786355901
28,-312,29.697,29.627,41.94843189,0.786578124
28,-308,29.114,28.801,40.9526873,0.790802583
28,-304,29.526,23.981,38.03778433,0.888660855
28,-300,31.835,22.453,38.95644278,0.956526895
28,-296,33.523,23.257,40.80048502,0.964268888
28,-292,37.84,36.941,52.88197312,0.797419355
28,-288,39.04,36.3,53.3086447,0.821750605
28,-284,40.217,35.481,53.63122645,0.847881123
28,-280,41.364,34.49,53.85666715,0.875772767
28,-276,37.582,31.785,49.22085888,0.868774422
28,-272,40.106,26.271,47.94430808,0.990886801
28,-268,42.79,19.219,46.90793175,1.148651985
28,-264,39.803,1.314,39.82468336,1.537795725
28,-260,36.628,-15.889,39.92581502,1.980091777
28,-256,34.304,-9.969,35.72317703,1.853614039
28,-252,33.855,-10.467,35.43612724,1.870645928
28,-248,33.5,-11.176,35.31505311,1.892797606
28,-244,33.123,-11.83,35.17217692,1.91382983
28,-240,32.726,-12.427,35.00601955,1.93370621
28,-236,32.309,-12.964,34.81288234,1.952380192
28,-232,31.013,-25.011,39.84164015,2.249468902
28,-228,-35.741,22.932,42.46522936,-1.000337502
28,-224,-35.062,18.499,39.64286626,-1.085306847
28,-220,-34.53,13.975,37.25079227,-1.18622716
28,-216,-73.044,19.198,75.52475846,-1.313781273
28,-212,-72.382,21.186,75.41883399,-1.286052852
28,-208,-71.657,23.071,75.27945729,-1.259312507
28,-204,-70.871,24.843,75.09908981,-1.233642032
28,-200,-70.029,26.494,74.87317862,-1.209110299
28,-196,-69.136,28.016,74.59680122,-1.185789243
28,-192,-68.195,29.401,74.26288997,-1.163743884
28,-188,-67.21,30.644,73.86635794,-1.14301033
28,-184,-66.187,31.737,73.40269844,-1.123678706
28,-180,-65.131,32.675,72.86770743,-1.105804641
32,-180,-63.53,32.675,71.44030043,-1.09575534
32,-176,-62.306,33.454,70.7192177,-1.078042519
32,-172,-61.056,34.071,69.91901156,-1.061809955
32,-168,-59.787,34.521,69.03756086,-1.047160427
32,-164,-58.504,34.803,68.07324603,-1.034148264
32,-160,-57.214,34.915,67.02610701,-1.022872138
32,-156,-55.923,34.858,65.89736029,-1.01340504
32,-152,-54.637,34.63,64.6872373,-1.005879971
32,-148,-53.363,34.234,63.40013032,-1.000398016
32,-144,-52.106,33.671,62.03846772,-0.997095708
32,-140,-50.873,32.944,60.6083267,-0.99612889
32,-136,-49.671,32.057,59.11733663,-0.997671078
32,-132,-48.503,31.013,57.57036719,-1.001906244
32,-128,-47.378,29.818,55.98024659,-1.009065122
32,-124,-46.299,28.478,54.35617614,-1.019355877
32,-120,-45.272,27,52.71199089,-1.033031688
32,-116,-37.868,19.947,42.80032982,-1.085977796
32,-112,-12.721,-8.345,15.21390371,-2.151379235
32,-108,-12.485,-7.152,14.38840954,-2.091011379
32,-104,-12.14,-6.967,13.99709573,-2.091794488
32,-100,-12.331,-5.486,13.49628679,-1.989396814
32,-96,-12.505,-3.912,13.10262451,-1.87398624
32,-92,-12.62,-2.32,12.83147692,-1.752601588
32,-88,-12.676,-0.716,12.69620542,-1.627221065
32,-84,-12.673,0.891,12.70428314,-1.500604877
32,-80,-12.611,2.494,12.85524628,-1.375551826
32,-76,-12.489,4.085,13.14010449,-1.254677211
32,-72,-12.309,5.655,13.54586675,-1.14013645
32,-68,-12.071,7.199,14.05470178,-1.033036914
32,-64,-11.776,8.707,14.64534141,-0.934123381
32,-60,-11.427,10.173,15.2992241,-0.843388626
32,-56,-11.024,11.589,15.99479593,-0.760417733
32,-52,-10.57,12.949,16.71530739,-0.68458879
32,-48,-10.067,14.245,17.44317958,-0.615211208
32,-44,-9.517,15.473,18.1655448,-0.551427779
32,-40,11.612,12.41,16.99548893,0.752190826
32,-36,12.089,13.39,18.03984537,0.734380813
32,-32,12.602,14.305,19.06419232,0.722190394
32,-28,13.147,15.15,20.05906551,0.714731143
32,-24,13.722,15.922,21.01911911,0.711319959
32,-20,14.324,16.616,21.93783107,0.711454364
32,-16,14.95,17.229,22.8109829,0.714693634
32,-12,15.598,17.758,23.63565459,0.720732485
32,-8,16.263,18.2,24.40748182,0.72925203
32,-4,16.992,18.282,24.9591584,0.748843609
32,-360,17.635,18.817,25.78900374,0.752983317
32,-356,18.334,18.989,26.39541015,0.767850464
32,-352,19.039,19.068,26.94572591,0.784637149
32,-348,19.744,19.055,27.43936153,0.803154487
32,-344,20.478,18.821,27.81327965,0.827537126
32,-340,21.145,18.749,28.26014908,0.845385263
32,-336,21.834,18.459,28.59122657,0.868964542
32,-332,22.51,18.079,28.8712719,0.894135077
32,-328,22.029,18.386,28.69358529,0.875295012
32,-324,22.83,24.635,33.58708271,0.747388458
32,-320,25.418,27.605,37.52480178,0.744175278
32,-316,26.46,28.686,39.02586573,0.745054491
32,-312,26.319,27.284,37.90918645,0.767397384
32,-308,26.471,21.135,33.87332381,0.897018984
32,-304,27.977,18.575,33.58188729,0.984685017
32,-300,29.384,17.074,33.9844219,1.04441634
32,-296,30.726,17.517,35.36852223,1.052649686
32,-292,33.17,21.579,39.57148141,0.994029127
32,-288,38.324,36.3,52.78654162,0.812514157
32,-284,34.619,32.262,47.32136732,0.820625282
32,-280,32.81,20.898,38.90016072,1.003657011
32,-276,34.125,17.98,38.57195905,1.085871632
32,-272,38.603,14.34,41.18042264,1.215120768
32,-268,44.322,8.732,45.17396936,1.376274746
32,-264,45.205,0.28,45.20586715,1.564602401
32,-260,42.909,-6.972,43.47172719,1.731872054
32,-256,34.912,-8.87,36.02116939,1.819599424
32,-252,33.615,-10.226,35.13601146,1.866110496
32,-248,32.948,-11.176,34.79186227,1.897818601
32,-244,32.523,-11.83,34.6077221,1.919661141
32,-240,32.05,-12.375,34.35612209,1.939276257
32,-236,31.604,-12.964,34.15959766,1.960065826
32,-232,31.115,-13.437,33.89242089,1.978454304
32,-228,9.304,-6.043,11.09424468,2.146823904
32,-224,-28.604,18.499,34.0646711,-0.996724912
32,-220,-36.932,13.132,39.1972199,-1.229165879
32,-216,-72.461,19.198,74.96105472,-1.311804305
32,-212,-71.714,21.186,74.77796729,-1.283543438
32,-208,-70.895,23.071,74.55449058,-1.256180146
32,-204,-70.008,24.843,74.2852254,-1.229798957
32,-200,-69.058,26.494,73.96579885,-1.204465028
32,-196,-68.05,28.016,73.59143127,-1.180246934
32,-192,-66.987,29.401,73.15515682,-1.157206329
32,-188,-65.876,30.644,72.65467715,-1.135393132
32,-184,-64.722,31.737,72.08449523,-1.114891411
32,-180,-63.53,32.675,71.44030043,-1.09575534
36,-180,-61.618,32.675,69.74549124,-1.083216555
36,-176,-60.261,33.454,68.92429352,-1.064006439
36,-172,-58.875,34.071,68.02278049,-1.046185368
36,-168,-57.467,34.521,67.03846306,-1.029854951
36,-164,-56.044,34.803,65.97104475,-1.015082761
36,-160,-54.613,34.915,64.82003544,-1.001968072
36,-156,-53.181,34.858,63.58693989,-0.990592605
36,-152,-51.755,34.63,62.27211997,-0.981101263
36,-148,-50.341,34.234,60.87842834,-0.973590872
36,-144,-48.947,33.671,59.40997433,-0.968232439
36,-140,-47.58,32.944,57.87195811,-0.965194835
36,-136,-46.246,32.057,56.27027426,-0.964659336
36,-132,-44.951,31.013,54.61134104,-0.966861427
36,-128,-43.703,29.818,52.90619371,-0.972057288
36,-124,-42.506,28.478,51.16401587,-0.980506142
36,-120,-21.197,1.694,21.26458194,-1.491048844
36,-116,-15.199,-8.627,17.47669105,-2.087053896
36,-112,-14.247,-8.157,16.41687114,-2.090781082
36,-108,-13.849,-7.306,15.65798317,-2.056237993
36,-104,-13.346,-7.032,15.08524909,-2.055731195
36,-100,-13.603,-5.486,14.66757666,-1.954138606
36,-96,-13.796,-3.912,14.3399219,-1.847103575
36,-92,-13.924,-2.32,14.11595466,-1.735898419
36,-88,-13.986,-0.716,14.00431548,-1.621945725
36,-84,-13.983,0.891,14.01135861,-1.507162126
36,-80,-13.913,2.494,14.13476583,-1.393423348
36,-76,-13.778,4.085,14.37082144,-1.282565435
36,-72,-13.578,5.655,14.70853864,-1.176162102
36,-68,-13.314,7.199,15.13565978,-1.075114273
36,-64,-12.988,8.707,15.63649555,-0.980221804
36,-60,-12.6,10.173,16.19413255,-0.89157098
36,-56,-12.154,11.589,16.79358916,-0.809190161
36,-52,-11.65,12.949,17.41835529,-0.732640142
36,-48,-11.092,14.245,18.05415434,-0.661592115
36,-44,-10.482,15.473,18.68919616,-0.595422737
36,-40,-9.823,16.624,19.30929064,-0.533696032
36,-36,-9.119,17.695,19.90651115,-0.475846784
36,-32,10.984,14.305,18.03555602,0.65482343
36,-28,11.589,15.15,19.07426069,0.653000965
36,-24,12.226,15.922,20.07449028,0.654839124
36,-20,12.894,16.616,21.03203965,0.659933921
36,-16,13.589,17.228,21.94230856,0.667858293
36,-12,15.775,16.325,22.7014592,0.768265883
36,-8,16.248,18.714,24.78328671,0.714981062
36,-4,16.862,16.928,23.89318371,0.783444925
36,-360,17.973,17.938,25.39292368,0.786372795
36,-356,17.398,18.908,25.69441317,0.743831198
36,-352,19.976,17.066,26.27335022,0.86379662
36,-348,20.617,17.565,27.08486504,0.865161528
36,-344,20.58,18.435,27.62943403,0.840321724
36,-340,19.582,14.194,24.18520953,0.943586887
36,-336,7.102,-12.643,14.5011673,2.629785449
36,-332,14.047,-9.634,17.03326642,2.171955852
36,-328,16.933,14.907,22.55981245,0.848943147
36,-324,19.193,22.118,29.2844186,0.714711743
36,-320,22.895,27.605,35.86386831,0.692399872
36,-316,24.31,27.435,36.65590437,0.725079116
36,-312,25.545,22.232,33.86456628,0.854630328
36,-308,26.026,17.004,31.08840125,0.992072047
36,-304,28.843,15.346,32.67136919,1.081836456
36,-300,28.672,7.992,29.76500711,1.29895748
36,-296,28.162,11.451,30.40104677,1.184603195
36,-292,27.704,14.613,31.32173981,1.085415804
36,-288,28.088,23.649,36.71799212,0.870987882
36,-284,29.403,26.586,39.64028008,0.835669227
36,-280,29.462,16.644,33.83832413,1.056562016
36,-276,32.511,14.064,35.42260884,1.162512763
36,-272,35.002,10.238,36.46857069,1.286236627
36,-268,36.936,7.217,37.63446804,1.377835409
36,-264,38.586,1.112,38.6020199,1.541985558
36,-260,37.13,-2.128,37.19093013,1.628045846
36,-256,35.701,-6.397,36.26958795,1.748097459
36,-252,32.775,-9.933,34.24711833,1.865063917
36,-248,31.965,-10.947,33.78754259,1.90074572
36,-244,31.23,-11.489,33.27626814,1.923313275
36,-240,30.513,-11.811,32.71915173,1.940116193
36,-236,29.066,-12.16,31.50710961,1.967027903
36,-232,27.004,-11.877,29.50049398,1.985155512
36,-228,25.174,-11.856,27.82615698,2.01094495
36,-224,19.455,-13.087,23.44710204,2.162950836
36,-220,-1.417,-6.824,6.96956706,-2.936852768
36,-216,-71.525,19.198,74.05665959,-1.308567379
36,-212,-70.697,21.186,73.80320051,-1.279639327
36,-208,-69.788,23.071,73.5026257,-1.251519577
36,-204,-68.805,24.843,73.15259855,-1.224299249
36,-200,-67.751,26.494,72.74702768,-1.198029563
36,-196,-66.632,28.016,72.28222243,-1.172778533
36,-192,-65.453,29.401,71.75314634,-1.148614079
36,-188,-64.221,30.644,71.15751244,-1.125583198
36,-184,-62.941,31.737,70.48976273,-1.103767159
36,-180,-61.618,32.675,69.74549124,-1.083216555
40,-180,-59.407,32.675,67.80005364,-1.067938254
40,-176,-57.923,33.454,66.88979029,-1.047040369
40,-172,-56.407,34.071,65.89827532,-1.027425616
40,-168,-54.867,34.521,64.82350754,-1.009199674
40,-164,-53.311,34.803,63.66562283,-0.992434488
40,-160,-51.746,34.915,62.42359923,-0.977226574
40,-156,-50.18,34.858,61.09920265,-0.963663775
40,-152,-48.62,34.63,59.69205391,-0.951890586
40,-148,-47.074,34.234,58.20591235,-0.942022777
40,-144,-45.55,33.671,56.64396474,-0.934236878
40,-140,-44.055,32.944,55.01045502,-0.928709495
40,-136,-42.596,32.057,53.31107263,-0.925644528
40,-132,-41.18,31.013,51.5519017,-0.925308869
40,-128,-39.815,29.818,49.74281203,-0.927990796
40,-124,-33.352,15.57,36.80734715,-1.134028014
40,-120,-19.582,-6.299,20.57017562,-1.8820161
40,-116,-16.284,-9.542,18.87374949,-2.100838721
40,-112,-16.005,-8.238,18.00068524,-2.046145846
40,-108,-14.325,-8.253,16.53232089,-2.093476154
40,-104,-14.528,-7.032,16.14037819,-2.021587185
40,-100,-14.809,-5.486,15.79248799,-1.925572354
40,-96,-15.02,-3.912,15.52108708,-1.825588402
40,-92,-15.16,-2.32,15.33649243,-1.722652477
40,-88,-15.228,-0.716,15.24482338,-1.617780374
40,-84,-15.224,0.891,15.25005105,-1.512337001
40,-80,-15.148,2.494,15.35193603,-1.407618048
40,-76,-15,4.085,15.54629297,-1.304910981
40,-72,-14.782,5.655,15.82676685,-1.205414354
40,-68,-14.493,7.199,16.18247972,-1.109774109
40,-64,-14.136,8.707,16.60235962,-1.018734911
40,-60,-13.712,10.173,17.07363093,-0.932496244
40,-56,-13.224,11.589,17.58348933,-0.851195924
40,-52,-12.673,12.949,18.11854106,-0.774626587
40,-48,-12.063,14.245,18.66644031,-0.702647018
40,-44,-11.395,15.473,19.21613265,-0.634768752
40,-40,-10.675,16.624,19.75634078,-0.570832631
40,-36,-9.905,17.695,20.27861065,-0.510307613
40,-32,-9.088,18.68,20.77339991,-0.452797191
40,-28,14.648,15.239,21.13743184,0.765626256
40,-24,15.339,15.549,21.84161903,0.778599511
40,-20,16.042,15.783,22.50441852,0.79353624
40,-16,16.754,15.94,23.12531332,0.810290555
40,-12,17.472,16.02,23.70466587,0.828724669
40,-8,18.191,16.021,24.24015103,0.848741346
40,-4,18.909,15.945,24.73445585,0.870234502
40,-360,19.621,15.791,25.18609382,0.893134807
40,-356,20.325,15.559,25.59664248,0.917442204
40,-352,21.016,15.252,25.96720547,0.94300799
40,-348,21.692,14.871,26.29999059,0.969832775
40,-344,23.144,18.599,29.69120302,0.893851471
40,-340,20.84,14.176,25.20445548,0.973462187
40,-336,22.616,4.547,23.06856443,1.372389095
40,-332,3.628,8.398,9.148157629,0.407791161
40,-328,1.16,11.647,11.7046234,0.099269095
40,-324,5.55,19.662,20.43028987,0.275112772
40,-320,22.311,14,26.33971756,1.010406182
40,-316,29.01,16.661,33.45398363,1.049473837
40,-312,30.36,18.609,35.60933138,1.020913022
40,-308,27.493,9.888,29.21707708,1.225546034
40,-304,27.208,7.371,28.18877268,1.306233754
40,-300,27.287,6.144,27.97014667,1.349327539
40,-296,27.33,6.123,28.00749951,1.350396274
40,-292,27.254,6.257,27.96302139,1.345125944
40,-288,26.779,9.347,28.36337868,1.234975072
40,-284,29.276,15.765,33.25085564,1.076828478
40,-280,30.331,14.287,33.52742057,1.130587033
40,-276,30.811,9.531,32.25147566,1.270795118
40,-272,31.308,6.299,31.93537639,1.372252394
40,-268,31.829,3.127,31.98223523,1.472866846
40,-264,31.366,-0.562,31.37103441,1.5887119
40,-260,31.217,-3.746,31.44095426,1.69022399
40,-256,31.361,-6.616,32.05126795,1.778710343
40,-252,30.85,-9.287,32.21755529,1.86320448
40,-248,30.303,-10.454,32.05554437,1.9029941
40,-244,29.469,-10.921,31.42753891,1.925697586
40,-240,27.815,-11.041,29.92620768,1.94866553
40,-236,26.828,-10.974,28.98569061,1.959080211
40,-232,25.86,-11.613,28.34786357,1.992878198
40,-228,25.326,-12.189,28.10654723,2.019359388
40,-224,24.767,-12.706,27.83606878,2.044806675
40,-220,9.771,-7.703,12.44221242,2.238395161
40,-216,-67.02,17.653,69.30590746,-1.313247149
40,-212,-69.335,21.186,72.49957807,-1.274246487
40,-208,-68.341,23.071,72.13018316,-1.245222806
40,-204,-67.266,24.843,71.70696901,-1.21701046
40,-200,-66.113,26.494,71.22401846,-1.189653793
40,-196,-64.89,28.016,70.67961768,-1.163225634
40,-192,-63.601,29.401,70.06786711,-1.137783499
40,-188,-62.253,30.644,69.38653144,-1.113368425
40,-184,-60.853,31.737,68.63180588,-1.090069117
40,-180,-59.407,32.675,67.80005364,-1.067938254
44,-180,-56.906,32.675,65.61972616,-1.049569095
44,-176,-55.302,33.454,64.6334381,-1.026757576
44,-172,-53.664,34.071,63.56616975,-1.005113198
44,-168,-52,34.521,62.41553846,-0.984735581
44,-164,-50.318,34.803,61.18128744,-0.965688935
44,-160,-48.627,34.915,59.86353109,-0.948080654
44,-156,-46.935,34.858,58.4634449,-0.931992187
44,-152,-45.249,34.63,56.9798991,-0.917561807
44,-148,-43.579,34.234,55.41747014,-0.904921345
44,-144,-41.931,33.671,53.77680729,-0.89422289
44,-140,-40.315,32.944,52.06348395,-0.885676307
44,-136,-38.738,32.057,50.28204344,-0.879490569
44,-132,-37.208,31.013,48.4380164,-0.875957605
44,-128,10.543,12.771,16.56059449,0.690122603
44,-124,-7.604,-3.793,8.497509341,-2.033496618
44,-120,-14.166,-8.569,16.55606587,-2.114810288
44,-116,-15.214,-9.494,17.9332605,-2.128698169
44,-112,-15.903,-9.948,18.75814791,-2.129785552
44,-108,-15.261,-8.545,17.49043013,-2.081226782
44,-104,-15.639,-7.032,17.14722558,-1.993355094
44,-100,-15.942,-5.486,16.85952431,-1.902225451
44,-96,-16.17,-3.912,16.63648533,-1.80816492
44,-92,-16.321,-2.32,16.48506721,-1.711998502
44,-88,-16.395,-0.716,16.41062708,-1.614440446
44,-84,-16.391,0.891,16.41519912,-1.516490675
44,-80,-16.309,2.494,16.49859136,-1.419050203
44,-76,-16.149,4.085,16.65765368,-1.323036698
44,-72,-15.913,5.655,16.88794227,-1.229345733
44,-68,-15.601,7.199,17.18187423,-1.138465785
44,-64,-15.215,8.707,17.53020462,-1.051020494
44,-60,-14.757,10.173,17.92369878,-0.967241795
44,-56,-14.229,11.589,18.35127685,-0.887298236
44,-52,-13.634,12.949,18.80325921,-0.81116081
44,-48,-12.974,14.245,19.26771136,-0.738736735
44,-44,-12.254,15.473,19.73763524,-0.669819356
44,-40,-11.475,16.624,20.19982676,-0.604163894
44,-36,-10.642,17.695,20.64861228,-0.541457697
44,-32,-9.76,18.68,21.07605276,-0.481472546
44,-28,13.302,15.239,20.22795899,0.717634796
44,-24,14.049,15.549,20.95580593,0.734762384
44,-20,14.809,15.783,21.64277177,0.753570526
44,-16,15.578,15.94,22.28806147,0.773913168
44,-12,16.354,16.02,22.89309319,0.795714718
44,-8,17.131,16.021,23.4551402,0.818867803
44,-4,17.906,15.945,23.97640217,0.843263832
44,-360,18.676,15.791,24.45707785,0.868906752
44,-356,19.437,15.559,24.89737838,0.895760568
44,-352,20.184,15.252,25.29856439,0.923690263
44,-348,21.731,17.569,27.94469757,0.890908195
44,-344,22.416,17.272,28.29839289,0.914290579
44,-340,23.171,14.129,27.13897349,1.023223348
44,-336,23.114,12.492,26.27369521,1.075313428
44,-332,23.615,12.434,26.68843534,1.086150866
44,-328,24.197,11.927,26.97680741,1.112834902
44,-324,24.757,11.151,27.15241886,1.147594793
44,-320,25.17,10.562,27.29624047,1.173485838
44,-316,25.717,10.265,27.68996775,1.191020929
44,-312,26.193,8.513,27.5416851,1.256554932
44,-308,26.582,7.545,27.63204207,1.294231569
44,-304,26.924,6.54,27.70691928,1.332505473
44,-300,27.216,5.503,27.76677268,1.371288935
44,-296,27.457,4.439,27.81351416,1.410512223
44,-292,27.647,3.354,27.84970242,1.450071121
44,-288,27.676,2.601,27.79795275,1.477091213
44,-284,27.527,2.022,27.60116325,1.497472861
44,-280,29.435,4.043,29.71136271,1.434296958
44,-276,30.713,5.158,31.14311052,1.404407126
44,-272,31.255,4.059,31.51746351,1.441651897
44,-268,31.003,1.432,31.03605376,1.524640053
44,-264,30.618,-1.601,30.65982917,1.623038251
44,-260,30.095,-4.574,30.44060612,1.721627398
44,-256,29.288,-6.772,30.06072068,1.798024038
44,-252,27.833,-8.073,28.98015214,1.85310114
44,-248,27.574,-9.139,29.04904124,1.890837779
44,-244,27.011,-9.972,28.79296624,1.924457369
44,-240,26.207,-10.434,28.20771535,1.949696417
44,-236,25.62,-10.981,27.8741235,1.975721088
44,-232,25.072,-11.613,27.63090576,2.004561485
44,-228,24.495,-12.189,27.36013059,2.032531517
44,-224,23.891,-12.706,27.05960674,2.059584121
44,-220,21.649,-12.882,25.19176701,2.107560071
44,-216,1.561,-7.2,7.367273648,2.928091354
44,-212,-30.431,0.294,30.43242016,-1.561135427
44,-208,-66.561,23.071,70.44599181,-1.237140825
44,-204,-65.399,24.843,69.95858668,-1.207764497
44,-200,-64.154,26.494,69.4094212,-1.179154862
44,-196,-62.831,28.016,68.79411906,-1.151361743
44,-192,-61.438,29.401,68.11054724,-1.124457548
44,-188,-59.982,30.644,67.35647749,-1.098477417
44,-184,-58.469,31.737,66.52714581,-1.073497394
44,-180,-56.906,32.675,65.61972616,-1.049569095
48,-180,-54.128,32.675,63.22575432,-1.027688756
48,-176,-52.412,33.454,62.17867689,-1.00269794
48,-172,-50.66,34.071,61.05136068,-0.978736904
48,-168,-48.88,34.521,59.84107152,-0.955894861
48,-164,-47.08,34.803,58.54720496,-0.934223017
48,-160,-45.271,34.915,57.17097748,-0.913836934
48,-156,-43.461,34.858,55.71300284,-0.894805164
48,-152,-41.657,34.63,54.17141819,-0.877251644
48,-148,-39.87,34.234,52.55077217,-0.861307299
48,-144,-38.108,33.671,50.85229498,-0.847134348
48,-140,-36.379,32.944,49.07890358,-0.834908324
48,-136,-34.692,32.057,47.23543281,-0.824853923
48,-132,-33.056,31.013,45.32665116,-0.817274858
48,-128,18.102,12.771,22.15357409,0.956387179
48,-124,-2.048,-4.445,4.894111666,-2.709841336
48,-120,-12.653,-9.825,16.01964525,-2.231040162
48,-116,-13.954,-9.864,17.08837652,-2.186134221
48,-112,-15.787,-10.015,18.69571058,-2.136114333
48,-108,-16.269,-8.545,18.37654445,-2.054425211
48,-104,-16.673,-7.032,18.0952467,-1.969919239
48,-100,-16.998,-5.486,17.86136053,-1.882986266
48,-96,-17.242,-3.912,17.68022364,-1.793906907
48,-92,-17.404,-2.32,17.55795022,-1.70331775
48,-88,-17.483,-0.716,17.49765541,-1.611727523
48,-84,-17.478,0.891,17.50069613,-1.519862046
48,-80,-17.39,2.494,17.56792919,-1.428351874
48,-76,-17.22,4.085,17.69789889,-1.337877656
48,-72,-16.967,5.655,17.88457755,-1.249081136
48,-68,-16.633,7.199,18.12408039,-1.162325572
48,-64,-16.22,8.707,18.40924357,-1.078138947
48,-60,-15.73,10.173,18.73293434,-0.996726131
48,-56,-15.166,11.589,19.08697139,-0.918304671
48,-52,-14.529,12.949,19.46197426,-0.842835463
48,-48,-13.823,14.245,19.84931621,-0.770364381
48,-44,-13.052,15.473,20.24273778,-0.70072816
48,-40,-12.219,16.624,20.63156167,-0.633845849
48,-36,-11.328,17.695,21.01039288,-0.569441474
48,-32,-10.384,18.68,21.37217481,-0.507353004
48,-28,-9.392,19.574,21.71062275,-0.447373809
48,-24,12.69,15.549,20.0700648,0.684499008
48,-20,13.503,15.783,20.77099174,0.707701986
48,-16,14.326,15.94,21.43170259,0.732121462
48,-12,15.156,16.02,22.05322507,0.757691629
48,-8,15.987,16.021,22.63308662,0.784335929
48,-4,16.817,15.945,23.17443665,0.812008083
48,-360,17.64,15.791,23.67541512,0.840649819
48,-356,18.454,15.559,24.1377836,0.87030803
48,-352,19.264,15.28,24.58821051,0.900222027
48,-348,20.49,15.134,25.47308493,0.934628514
48,-344,21.029,14.813,25.72243787,0.957117963
48,-340,21.53,13.894,25.62389775,0.997709589
48,-336,22.236,13.302,25.91105749,1.031687338
48,-332,22.909,12.645,26.16712262,1.066444599
48,-328,23.547,11.927,26.39535069,1.101947226
48,-324,24.146,11.151,26.59650573,1.138160087
48,-320,24.703,10.321,26.77239717,1.175036931
48,-316,25.216,9.44,26.925086,1.212582062
48,-312,25.682,8.513,27.05616922,1.250717132
48,-308,26.099,7.545,27.16771661,1.289377097
48,-304,26.464,6.54,27.26013382,1.32852238
48,-300,26.777,5.503,27.33661899,1.368106243
48,-296,27.035,4.439,27.39700615,1.4080539
48,-292,27.237,3.354,27.442731,1.448271839
48,-288,27.382,2.253,27.47453244,1.488700927
48,-284,27.471,1.14,27.49464386,1.529321816
48,-280,27.501,0.022,27.5010088,1.569996356
48,-276,28.043,0.877,28.05671004,1.539533115
48,-272,28.624,1.371,28.65681449,1.522936034
48,-268,28.924,-0.227,28.92489075,1.578644319
48,-264,28.764,-2.992,28.91919363,1.674442497
48,-260,28.312,-5.114,28.77016406,1.749499544
48,-256,27.48,-6.535,28.24635596,1.804268907
48,-252,26.726,-7.95,27.88335661,1.859924109
48,-248,26.292,-8.775,27.71768188,1.892923374
48,-244,25.816,-9.558,27.52855281,1.925383384
48,-240,25.301,-10.295,27.31533683,1.957237574
48,-236,24.749,-10.981,27.07573382,1.988394403
48,-232,24.162,-11.613,26.80790952,2.018828808
48,-228,23.545,-12.189,26.51299202,2.048495205
48,-224,22.899,-12.706,26.18791013,2.077371875
48,-220,22.227,-13.161,25.83121077,2.105399855
48,-216,13.875,-16.666,21.68573681,2.447326713
48,-212,12.989,-17.478,21.77600985,2.502481711
48,-208,12.063,-18.205,21.83891009,2.556396713
48,-204,-60.729,23.442,65.09638089,-1.202408183
